138d5bfb-05cc-41e3-bf2c-fa85ebad14e2,リックは、問題を抱えた家庭で育ちました。,彼は家族の良いサポートを得られず、ギャングに手を染めた。,程なくして、リックは強盗に撃たれてしまった。,この出来事が、彼の考えを変えさせた。,彼は今、幸せです。,暴力団に入った。,1
bff9f820-9605-4875-b9af-fe6f14d04256,Laverneは友人のパーティーのために何かを準備する必要があります。,彼はクッキーを焼くことにした。,彼はレシピを選び、それに忠実に従う。,Laverneはクッキーの一つをテストして美味しさを確認する。,クッキーはとても美味しく、Laverneは2つ食べてしまいます。,Laverneは友人のパーティーには行かない。,1
e8f628d5-9f97-40ed-8611-fc0e774673c4,サラは数年前からヨーロッパに行くことを夢見ていた。,やっとの思いでお金を貯めて、旅に出た。,彼女はスペインに上陸し、大陸を東へと旅した。,何もかもが違うのが嫌だったのだ。,そして、サラはヨーロッパへの移住を決意しました。,サラは、ヨーロッパよりも自国を選ぶことにした。,2
f5226bfe-9f26-4377-b05f-3d9568dbdec1,ジーナは、チューブの中のクッキー生地が不味いのではないかと心配していた。,彼女は、自分が間違っていたことを発見して喜んだ。,チューブのビスケットは、最初から作るのと同じくらい美味しかったです。,ジーナは2枚のクッキーだけを食べて、残りはとっておくつもりだった。,ジーナはこのクッキーを気に入って、一度に全部食べてしまった。,ジーナは、教会でクッキーを配っていました。,1
69ac9b05-b956-402f-9fff-1f926ef9176b,マーチングバンドでの最後の演奏でした。,私はバンドでvirblを担当しました。,Thriller」と「Radar Love」を演奏しました。,パフォーマンスは完璧だった。,私は自分のパフォーマンスをとても誇りに思っていました。,私は自分のパフォーマンスをとても恥じていました。,1
d80cabdd-7a85-47e3-86be-5ce6591ca51e,ジムは、引き出しの底から古い使い捨てカメラを見つけた。,周りのものを壊し始めました。,最後の写真はカウンターに登場。,ジムは事態の深刻さに気づき始めた。,ジムは何を撮ろうかとずいぶん悩んだ。,ジムはさらに20枚の写真を撮った。,1
58090d3f-8a91-4c89-83ef-2b4994de9d24,Ronは今日からランドスケープアーキテクトとして新しい仕事を始めました。,彼は自然が大好きで、いつも自然の中で仕事をすることを楽しんでいます。,上司からは「市長の家の前庭をもう一度ドンパチやれ」と言われる。,ロンは興奮しながらも徹底的に仕事をして、すぐに辞めてしまう。,ロンは反抗的な態度をとってすぐに解雇される。,上司からは「よくやった」と褒められている。,2
e17053ac-2046-48c8-a7a2-7b9509c10e64,ジョンとビリーは、ビールポンの達人になった。,大学ではコンペに参加。,彼らは大会で優勝し、次のレベルに進みました。,次のレベルでは、ラスベガスに送られました。,ラスベガスで、ジョンとビリーは80人の出場者と競い合った。,ジョンとビリーはがっかりした。,1
69b26ae4-b778-4cd1-9f13-27d28fd4430e,キャロラインは医学部に進学した。,Carolineは良い成績を取るために一生懸命努力しました。,ある日、キャロラインはテストで1点差で落ちてしまった。,キャロラインはとても悔しがっていたが、懸命に勉強を続けた。,しかし、彼女は諦めた。,その後、彼女はテストに合格しました。,2
1f7d9fa2-2191-49de-bdd1-7d307293b9e0,トリッシュはアウトドアが嫌いだった。,友達に説得されてキャンプに行くことになった。,彼女は体調を崩していた。,魚の釣り方を教えてくれたり、星を見せてくれたり。,結局、トリッシュはしぶしぶ自然と和解した。,この魚は非常に面白い交尾の習慣を持っていました。,1
a7905e16-15be-433f-bdef-b488a83e4582,トニーは、初めてのクルーズに参加できることを喜んでいた。,彼は港に到着すると、すべての荷物を用意していた。,角を曲がると、その大きさに驚かされた。,彼が乗り込むと、船はドックを離れた。,トニーはクルーズを楽しみにしていた。,トニーは海が怖かった。,1
52dbbfda-5b42-4ace-8d59-55cee3eb30c0,Ignacioは大学で何かスポーツをしたいと考えています。,水泳が得意だったこともあり、チームに挑戦することにした。,イグナシオが簡単にテイクダウンしてチームに入る。,イグナシオは初めての水泳レースで2位を獲得しました。,イグナシオは水泳を諦めた。,イグナシオは銀メダルを獲得しました。,2
1edf348d-6fce-4ea3-937c-28ade02f28b8,ダニーはボートを買いました。,その近くの港でレースが行われた。,入ることを決めた。,ダニーとその親友がボートを操っていた。,ダニーは寝ることにした。,彼らはスタートの準備をしていた。,2
0fe46de6-6ee3-4932-a578-268917372566,学校で、パンダについての作文を書くという課題が出されたメアリー。,幸いなことに、メアリーはパンダが大好きなので、ワクワクしながら始められました。,メアリーは帰宅するとすぐにパソコンを起動して始めた。,彼女は自分が知っているすべてのことを書き、少しの研究もしました。,メアリーはパンダが嫌いだった。,メアリーは報告をするのが待ち遠しかった。,2
625d1e13-8bd3-40b3-ac45-0b16a549fc69,エレンは、バラの花で賞を取ることを夢見ていました。,彼女は、特別な紫のバラをフェアに出品するつもりでした。,彼女は毎晩、バラの木に肥料を与え、カバーをかけていました。,薔薇は日に日に美しくなっていきました。,最終的にはエレンが受賞しました。,エレンは図書館カードを交換するために料金を支払わなければなりませんでした。,1
aa615e4f-83c1-4b65-96a4-6a989d253a52,ジェシーは5年生になったばかり。,彼は他の少年たちと友達になろうとしましたが、できませんでした。,その代わりに、女の子と仲良くすることにした。,彼女たちは喜んで彼を自分たちのグループに受け入れた。,ジェシーは新しい友達のロジャーと一緒に公園に行きました。,ジェシーは学校で他の男子生徒にからかわれていました。,2
fa0d318c-d286-4c8e-adda-c2590f100f02,ティファニーは仕事に追われていた。,仕事が好きなだけに、休息をとることを切望していた。,ある日、彼女は外の凸凹した舗道でつまずきました。,彼女は足首を骨折し、数ヶ月間仕事を休まなければなりませんでした。,翌日、ティファニーは仕事に出かけた。,彼女は痛みを感じていたが、仕事に行かなくて済むことを喜んでいた。,2
501c6884-8885-4df3-ae8c-f3f9328fde54,ジーナは、祖父母の家で携帯電話をなくしてしまいました。,リビングにはありませんでした。,その前は車の中で、リビングで昼寝をしていた。,彼女は、お父さんの鍵を持って外に飛び出した。,しかし、彼女はもう携帯電話を欲しがっていませんでした。,車の中で携帯電話を見つけた。,2
8d9f72c4-7f31-4e86-8511-e921fd8f78bb,アリスは数週間後に結婚することになっていた。,ある夜、母親から電話がかかってきたが、彼女は電話をかけ直すのを忘れていた。,母親は彼女の携帯電話に怒りのメッセージを残していた。,彼女は結婚式に来ないと脅した。,アリスは母親に電話して、ひたすら謝った。,アリスは、Tinderで見かけたかわいい男性にメッセージを送りました。,1
ba87797c-dc31-402b-8740-d30c093d4df7,Tedは映画を見るのが好きです。,彼はほとんどすべての人と会っており、アカデミー賞でも投票しています。,彼は盛大なオスカーパーティを開き、皆がそれに賭けるだろう。,テッドは自分が選んだ作品でほとんど勝負します。,テッドは今でも週に何本も映画を見ています。,彼は映画を見るのをやめようと決心する。,1
384621a9-d9b6-436d-8914-61a93d916015,ニャーは友達に誘われて、ペイントボールの旅に出かけた。,彼女はそこに行くことに緊張していた。,しかし、彼女はとにかく楽しもうと思って行った。,彼女は友達に向かってペイントボールを撃ち、ずっと笑っていました。,気に入った彼女は、来週の旅行を計画した。,彼女は撃たれて、二度とそこには行かないと誓った。,1
f531b039-67a6-4797-989d-24f716ed4073,Javierの学校の友達はみんなスマートフォンを持っています。,しかし、彼はまだ古いフリップフォンを使っている。,ある日、彼はスマートフォンも購入することにしました。,最初は、どこに行ってもインターネットにアクセスできることが気に入っています。,Javierは、スマートフォンを手に入れることを決意します。,しかし、彼は昔の携帯電話にホームシックになってしまう。,2
60facd71-c194-427a-9127-471d5844785e,レイチェルは、地元の輸血ステーションで献血をすることにしました。,初めての経験で少し緊張していたようです。,翌日、レイチェルは診察を受けていた医師から電話を受けた。,医者は彼女に悪い知らせを告げた。,レイチェルは涙を流した。,レイチェルはワクワクしながら月面を歩き始めた。,1
d4aff04b-ba93-4cff-8b35-7eb10dd9e23f,ロンはテレビで高速チェイスを見ていた。,警官は近所の悪者を追いかけた。,怖かったですねー。,しかし、その時、警官は悪い奴を捕まえた。,ロンはボトルキャップを集め始めた。,ロンは、この警官のパフォーマンスに拍手を送った。,2
8db8ec1c-1d94-4f9d-b71d-3b533e30a1c5,サムは古いベルトを気に入っていた。,何にでも合わせてくれました。,残念ながら、彼は太りすぎてしまった。,彼女は小さくなってしまった。,サムはダイエットをしていた。,サムは嬉しかった。,1
696b1a71-b684-45ec-8435-7b48274ee411,ラリーは新しいバイクを買った。,かっこよく見えたと感激していました。,初めて乗ろうとした時には、落としてしまったそうです。,足を痛めて病院に行くことになった。,ラリーは病院に行くのが好きだった。,ラリーは警戒した。,2
1d14ed7d-5a05-476b-bfab-3e3568a0dd6b,数日前にお見合いをしました。,キュートでフレンドリーな方でした。,同僚の紹介でお見合いしました。,私たちには、いくつかの共通点があるようです。,すぐに彼氏と彼女になり、結婚も考えました。,すぐに別れてしまった。,1
9f32f9ef-0b7b-461b-953f-3d7da39bac87,サミーのコーヒーグラインダーは壊れていた。,コーヒー豆を砕くための道具が必要だった。,コーヒー豆をビニール袋に入れた。,ハンマーで叩き壊そうとした。,Sammyはコーヒーがあまり好きではなかった。,サミーの時もそうだった。,2
3972aeda-e5f8-4776-abbb-8566bf38930a,先週、Jaredは仕事に行きました。,前日の夜に激しくパーティをした。,彼は一睡もできなかった。,気がつくと、自分の車は対向車と向き合っていた。,Jaredはすぐにハンドルを切り、衝突を避けた。,ジャレッドはスピードを上げることにした。,1
411b9523-5254-41ff-b740-e039d0423201,ジョーは庭で大量のエンドウ豆を育てました。,彼はエンドウ豆を持ってきて、すべてのエンドウ豆の殻を剥いた。,そして、それを大きな鍋で調理した。,濃厚な豆のスープに、ハムやベーコン、ニンジンなどを加えた。,ジョーは、おいしいスープを食べながら、庭仕事のことを考えていた。,ジョーはスープが嫌いなので、鍋を捨ててしまった。,1
36b638c3-f2d1-44dc-bab1-5bf2a9d7fdff,アライザには、長い間行方不明になっていた元カレを探さなければならなかった。,問題は、彼が別の州に移ってしまったことだった。,彼女はFacebookを使って彼を探すことにした。,彼女は彼を見つけましたが、彼は結婚していて子供もいました。,アリーザは悲しみに暮れたが、二度と彼に連絡することはなかった。,彼はアリザと恋に落ち、結婚した。,1
80b6447f-4c37-4194-9862-3785e5075463,リナはキャンディバーがどのように作られているかを見に行きました。,作業員が熱い飴に色をつけていく様子を見ていた。,そして、それを輝かせるために伸ばしていく。,最後に、棒状にして冷やします。,リナは今、飴細工がつまらないものだと知った。,リナはキャンディケインに新たな敬意を抱いた。,2
dd3506fe-31ce-4bbb-9000-02c222da3466,私がこの家に引っ越してきたとき、私は隣人を知りませんでした。,ある日、草刈りをしていたら、庭にサッカーボールが落ちていました。,ご近所さんとの交流の場にもなっていると感じました。,私はボールを掴んで、隣の部屋に返しに行きました。,とてもフレンドリーでした。,私はボールを彼らの閉ざされた窓から投げた。,1
ad42188e-383b-4c7d-9cd9-906725b7ce12,Bevは一生懸命勉強しています。,週末が待ち遠しい。,それが来たとき、彼女はとても遅くまで寝ていた。,そして、彼女は立ち上がって話をしに行った。,日曜日の夜になると、ベブは再び疲れ果ててしまった。,ベブは、毎日のように郵便物を出したり、魚に餌をやったりしていた。,1
f8ff777f-de4d-4e3a-91bd-b197ed13f78e,3週間前、私たちはフランク・ペペのピッツェリアにいた。,このチェーンは、コネチカット州ではかなり有名です。,最近、ボストンにオープンしたばかりのチェーン店です。,混雑を避けるために早めに行きました。,町の反対側にある公園で、5匹のうなる犬を散歩させた。,ピッツェリア「フランク・ペペ」で美味しいピザを食べました。,2
dfdf2b81-86fa-48f0-8a47-488ccf3e086b,バーニスは、アフリカを旅してみたいと思っていた。,バーニスは、来年の誕生日に旅行に行くことを決めた。,バーニスは、旅行のチケットの値段を見始めた。,さらに、バーニスはホテルの価格も調べた。,Berniceは、誕生日にヨーロッパに行きました。,バーニスは飛行機のチケットを買い、部屋を予約することにした。,2
de06c035-4c96-4ed0-89c2-3ce71e99e9d1,ジムはほうれん草のクッキーを作りました。,彼は1つ5ドルで売っていた。,誰も買わなかった。,しかし、最後の最後で、一人の男が20人を希望した。,彼は驚いたが、感謝した。,ジムは、彼が狂っていると思って去っていった。,1
f547c9a1-be95-439d-922d-1417d7f6b818,ランディの友人は、彼の家への行き方を教えてくれた。,彼はホワイトハウスに向かうはずだった。,ランディは姿を消し続けた。,彼は何度も足を運び、ついに彼女を見つけた。,ランディは友人に、彼を見つけてホッとしたことを伝えた。,ランディはその家を見たが、そのまま運転を続けて帰らなかった。,1
195a43c7-d43e-48e4-845b-fd6c75609df2,弟と一緒に自転車に乗ることにしました。,朝、二人で出発した。,とても楽しかったです。,突然、岩にぶつかって自転車を壊してしまったのです。,弟のクラッシュを見るのは楽しかった。,弟がとてもかわいそうでした。,2
a11cf506-7d19-4ab9-b0ac-a0fd85a9bd38,アンナは応接室に入った。,ネイルをするのは初めてだそうです。,彼女は緊張していましたが、技術者はフレンドリーでした。,彼は彼女のネイルを素早く、プロフェッショナルに仕上げてくれました。,サロンを出たとき、アンナはとてもおしゃれな気分になっていた。,Annaは新しい髪型をとても気に入っていた。,1
b8c30925-f572-4ac3-b865-1cba592b6f0c,デヴィッドとサラは子供の頃から友達だった。,二人は大学に進学すると、それぞれ別の町に引っ越しました。,金曜日、サラはデイビッドから思いがけない電話を受けた。,食事をしながら、それぞれの人生について語り合った。,サラは、2人が追いついたことを喜んだ。,サラとデビッドは、その後すぐに夕食に出かけた。,1
0a5489f1-beea-4ad6-a6d5-380ba2abd184,AJと彼の母親は食料品店にいた。,愛ちゃんはシリアルの箱を見ていて、顔を上げるとお母さんがいなかった。,すぐにパニックになってしまった。,すると、スープの窓の向こうから母親が出てきた。,そして、AJは悲しくなった。,AJはホッと一息ついた。,2
fe3caede-4b19-410a-b08f-84d71b18e9f4,ジョーはお宝を探しにジャンクヤードに行った。,彼は古着の山をかき集めた。,階段を下りると、ロックバンドが描かれたヴィンテージのシャツがありました。,ジョーは試しにシャツを着てみた。,ジョーは、自分のシャツのサイズが合うことを喜んだ。,その後、ジョーはロックが嫌いになった。,1
e689960d-0515-424b-aac3-5d7160ac2577,Priyaは新しいレストランに行ってみることにした。,彼女は新しくオープンしたカフェに行きました。,Priyaはブースに座った。,彼女はミモザと朝食のブリトーを注文した。,Priyaは自分の料理を美味しいと言ってくれた。,Priyaは食べるのをやめて帰ってしまった。,1
57d5152a-77db-4156-8330-166edb36b0a2,大学1年の時、カレンにはルームメイトができた。,ある日、ルームメイトに頼まれて、近くの町で行われるコンサートに行くことになった。,Karenは喜んで同意した。,ショーはとてもスリリングでした。,カレンは自分のルームメイトを嫌っていた。,カレンはルームメイトと仲良くなった。,2
726a0fc9-8c6f-451e-838b-c48140817dfc,去年、家族で海に出かけました。,海辺で母と一緒に読書をして過ごすことが多かったです。,読書中にひどいビーチスズメバチに刺されたことがある。,手が腫れて痛くなり、病院に行くところでした。,ようやく回復しました。,腫れ物に触るように好きなことがわかりました。,1
696b9d6a-40a4-434d-8a01-aec20c4400a3,ドナルドはクラスの道化師のような存在だった。,彼は学級委員になりたかったのです。,だから、バカを演じれば、みんなが自分に投票してくれると考えたのだ。,立ち上がって叫んだり、バカなことをしたり。,ドンは選挙を嫌っていた。,ドナルドはこの愚かさで選挙に勝つことを期待していた。,2
16eeb330-b579-4a0f-a1e6-0b7aad454c54,エディとアンジェラは長い間、話をしていませんでした。,彼らは他人として家の中で一緒に暮らしていた。,最終的には離婚することになりました。,エディは、裁判所に行って書類を書いた。,その数ヶ月後、二人は離婚した。,二人は再び恋に落ち、ずっと一緒にいました。,1
ed614284-2364-4b9c-bc02-5e0aad3d8968,レイチェルが猫を飼ったのは10年以上前のこと。,突然、猫が無気力になり、体重も減っていた。,心配になったレイチェルは、愛猫を獣医に連れて行きました。,レイチェルの獣医は、彼女の猫が癌であることを発表した。,レイチェルは、このニュースに感激した。,獣医は彼女の猫の癌を精一杯治療しました。,2
87678fdf-ad4e-4ff0-93d0-039fa451b49b,ジムは新米ドライバーで、これまで一度も車を停められたことがありません。,彼は昨日、スピード違反で車を止められた。,警察官は、罰金の理由を説明してくれた。,Jimはチケット代を払うために残業しなければならない。,Jimはとても動揺しています。,ジムは警察官の姿を見て喜んだ。,1
33882739-51ca-446f-8bd0-2bbf7cfcba37,私はアボカドが大好きです。,それをまとったサンドウィッチを食べた。,食後に口の中が痒くなり、ヒリヒリした。,後日、先生に相談しました。,彼は私が被害妄想に陥っていると言い、100ドルを請求してきました。,私はアボカドにアレルギーがあることがわかりました。,2
3ef66340-b2fd-4c12-bc1c-b28730b571a1,デイビッドは、作品のインスピレーションがなかなか得られない作家でした。,ある日、彼は自分がポスト黙示録的な世界にいる夢を見た。,運命だと思った彼は、自分の思いを書き始めた。,結局、何百ページも書いたそうです。,そして、デビッドは新しいビデオをアップロードしました。,そして、デビッドはその原稿を出版した。,2
26b26a0d-d7c5-4c50-bb94-bd236cd6b46f,ボリスはビデオゲームにはまっていました。,母親は心配していた。,彼女は心理学者を呼んで助けてもらいました。,心理学者は、Borisに依存症を止めるように説得しようとしました。,ボリスは、自分の人生を無駄にしていることに気づいた。,ボリスはドレスを着ることにした。,1
0c0d57aa-92eb-4bb3-8c65-6ce4d89e10a3,今日、警察官がインフルエンザにかかりました。,ベッドから出るのがやっとの状態で、仕事にも行けなかった。,奥さんは長い時間をかけて、彼の面倒を見てくれた。,彼は十分に飲み、食べることを心がけた。,その警官はバッジと銃を提出しなければならなかった。,その警察官はやがて回復した。,2
1ad020f7-a18a-45f9-a112-b9ca83afcad2,友人のネイサンと彼の家族は、ある夏に湖に行きました。,ある日、ナタンの父親は母親にライターを残して去っていった。,お母さんはとても怒って、裸足でお店に行かせたそうです。,かわいそうに、ナタンは母親のために砂利道を歩いてマッチを取りに行かなければならなかった。,ナタンは戻ってきたとき、この運動をとても嬉しく感じていた。,ナタンが戻ってくると、母親は意地悪をしたことを謝った。,2
31dd2600-d4c3-4f15-a336-cd0c32237d06,ゲイリーは勇敢な子だった。,ある日、彼は裏庭のフェンスを越えることにした。,彼の両親は彼を探し回った。,公園のブランコに座っている彼を見つけた。,ゲイリーの両親は、彼を見つけてホッとした。,ゲイリーの両親は、彼を見つけたときにがっかりした。,1
a9982ad1-a78e-4ab3-b9d5-4f3679d3e043,ティミーは駐車違反の未払いで捕まりました。,そのために必要なお金がなかったのだ。,それどころか、逮捕されて2日間も投獄されなければならなかったのだ。,仕事を休んだために、仕事を失ってしまった。,ティミーはずっと仕事をしていたことで昇進した。,その後、Timmyは別の仕事を探さなければならなかった。,2
a62e9212-e75b-4078-ae68-f56a1164dc70,若い頃は、よくサマーキャンプに行っていました。,カウンセラーと一緒にゲームをして楽しみました。,好きなものはトランプでした。,キャンプリーダーたちは、さまざまなカードゲームを知っていました。,大臣と過ごした時間はとても有意義なものでした。,好きなカードゲームはポーカーでした。,2
